id,bbox,country,code,vegetation,All occurances,All species,All genus,All family,All shannon,All simpson,Plants occurances,Plants species,Plants genus,Plants family,Plants shannon,Plants simpson,Animals occurances,Animals species,Animals genus,Animals family,Animals shannon,Animals simpson,Birds occurances,Birds species,Birds genus,Birds family,Birds shannon,Birds simpson,Insects occurances,Insects species,Insects genus,Insects family,Insects shannon,Insects simpson
43PEN,"[74.99981643701018, 10.765404630323122, 76.00752284452183, 11.76004402797152]",India,IN,24.579239,69539,97,83,51,3.830538960804969,0.9606066342735744,3398,61.0,57.0,29.0,3.667190158245461,0.9660804020100503,66129,98.0,86.0,49.0,3.8192366228137673,0.9661559317759072,64891,89.0,72.0,47.0,3.161807175377509,0.8625029747786055,895,131.0,113.0,35.0,4.715309131626746,0.9938983746090345
43PEP,"[74.99981581276403, 11.66983272127397, 76.01094843682277, 12.664549599027806]",India,IN,75.707126,212397,109,93,51,4.102463538028091,0.9753127227947371,4769,73.0,70.0,35.0,3.716100154817311,0.9617085427135679,207566,112.0,83.0,50.0,4.16136304543188,0.9778186167264665,203204,101.0,78.0,48.0,4.021748947403937,0.9752584377353324,3449,140.0,124.0,43.0,4.805429226581041,0.9951391485497569
43PEQ,"[74.99981513874827, 12.573660613051583, 76.0146471349574, 13.56845127858601]",India,IN,86.473221,46928,106,93,54,4.195540307845307,0.9804500372817994,337,154.0,137.0,62.0,4.92332778224717,0.9963223868227494,46557,101.0,81.0,50.0,4.234032003656808,0.9820836478648486,45301,94.0,74.0,49.0,3.962569230045566,0.9614566830651213,818,127.0,107.0,36.0,4.7167801720999245,0.9950058754406581
43PER,"[74.99981441326919, 13.477969135250442, 76.01862823144144, 14.472830129769214]",India,IN,63.163829,54711,106,87,55,3.6121045170043256,0.9257826795998255,166,,,,,,54542,109.0,94.0,53.0,3.77791820383574,0.9362788579100041,54028,99.0,80.0,44.0,4.036779407256088,0.97516684229013,337,117.0,97.0,31.0,4.562050973175696,0.9917332598511986
43PES,"[74.9998136357556, 14.382211616432247, 76.02289485856235, 15.377139587387678]",India,IN,10.560659,16694,93,77,49,3.982032746003483,0.975463248767773,6,,,,,,16687,100.0,84.0,47.0,3.8491680779410213,0.9592985407599751,16661,104.0,85.0,49.0,1.8114239517929287,0.5126637973443631,18,,,,,
43PET,"[74.99981282690456, 15.285841607459712, 76.02744989527909, 16.280820613289443]",India,IN,6.066091,16093,91,79,52,1.9320860644107598,0.5923781921223783,350,81.0,73.0,37.0,3.9838847196605935,0.9767839195979899,15743,85.0,74.0,46.0,3.3848092948726944,0.894693148381673,15665,97.0,79.0,49.0,2.202262246470513,0.6931466383079286,47,,,,,
43PFK,"[75.90752763225107, 8.052560456406272, 76.13442797063321, 9.045614140293527]",India,IN,0.0,62655,72,65,46,3.0726306135427506,0.9039275930998741,6062,52.0,49.0,26.0,3.53715206056096,0.9652763819095478,56570,54.0,49.0,31.0,2.909357700730415,0.9007291765094018,55724,55.0,51.0,36.0,2.4962606906478144,0.8369126600178309,614,123.0,110.0,36.0,4.597010324471028,0.9920816202223237
43PFL,"[75.90965894295906, 8.956351164925561, 76.35040637791059, 9.950163774144059]",India,IN,1.494033,255699,99,90,61,1.3119188323285043,0.4764463849572258,30158,67.0,61.0,30.0,3.6873035230739233,0.9661946094106898,225519,86.0,74.0,44.0,2.1296836327310125,0.6641108251460754,219900,75.0,65.0,41.0,1.8804684502088282,0.57402351901722,4383,117.0,109.0,35.0,4.537399909027464,0.9904385449495219
43PFM,"[75.91202518458533, 9.859387080601735, 76.56564033672966, 10.854121391354942]",India,IN,57.204419,483615,108,93,57,4.005264308437171,0.9734449775313011,12491,77.0,73.0,39.0,3.8875075227982023,0.9720100502512563,471016,97.0,82.0,49.0,2.5028388406152704,0.7851555785045483,459133,91.0,76.0,45.0,3.869623900482388,0.9683323935089463,9557,130.0,117.0,40.0,4.661767278433343,0.9923869944488501
43PFN,"[75.91463220910555, 10.762882032965678, 76.75464768110363, 11.7585678866461]",India,IN,96.048415,413510,107,83,52,4.098119764326772,0.9752792220296553,7102,68.0,65.0,39.0,3.553094187215469,0.9544657779951897,406361,99.0,84.0,48.0,3.9997034136716385,0.9725969302037287,403172,104.0,80.0,48.0,4.098629485587469,0.9761380232183965,2022,148.0,133.0,43.0,4.853698620675104,0.9951391485497569
43PFP,"[76.4904096681386, 11.665153045488175, 76.9317381982703, 12.658728794809381]",India,IN,22.314279,308432,103,86,46,3.2561883400312475,0.8938623939094591,453,140.0,122.0,54.0,4.7583475553575,0.9932663316582915,307965,92.0,77.0,47.0,3.880003886572862,0.9689194865637465,305711,105.0,83.0,50.0,3.5940049973115102,0.9349546295101707,1430,139.0,120.0,39.0,4.836270468972017,0.996260883499813
43PFQ,"[76.69449306778276, 12.568607471304277, 76.93880182638402, 13.561058304323945]",India,IN,25.987399,13866,100,84,50,3.8245391528535304,0.9614560236511456,64,,,,,,13796,98.0,85.0,50.0,4.052914990681217,0.9755187666845928,13731,88.0,73.0,45.0,3.9011494160846003,0.9709690221070569,42,,,,,
43PFR,"[75.92392288906561, 13.472539785881919, 76.94640471991117, 14.471000481026449]",India,IN,8.316635,8538,87,79,44,3.7182898205508614,0.9577954242662335,31,,,,,,8494,99.0,84.0,50.0,4.082934061278028,0.9778151142847142,8440,84.0,73.0,46.0,3.803812600904557,0.9621479853776594,16,,,,,
43PFS,"[75.92752431510343, 14.376403332856727, 76.95455284990223, 15.375190312510309]",India,IN,3.903408,38363,100,91,49,3.4087421813617023,0.9379058139502349,84,,,,,,38276,102.0,88.0,50.0,3.8775993585354027,0.966765385053484,38150,102.0,89.0,48.0,3.5230102234928693,0.9408834361434,86,,,,,
43PFT,"[75.93138296660509, 15.279651678655583, 76.9632517026022, 16.278763497373685]",India,IN,3.762702,13067,89,76,47,3.8812459127576298,0.9715487878180725,54,,,,,,13012,89.0,74.0,50.0,3.9553653719894313,0.9742271249740646,12943,82.0,70.0,40.0,3.777459430021855,0.963132024730913,48,,,,,
43PGK,"[76.81445884289876, 8.043948211468988, 77.8173949523613, 9.042229681397709]",India,IN,64.602816,144366,99,88,58,3.586418347211143,0.9487705243749305,6634,37.0,35.0,26.0,2.605423611931681,0.8825125628140703,137722,90.0,83.0,47.0,3.6077865002888,0.9580414481617544,134541,88.0,73.0,43.0,3.5316801803032196,0.945107168088967,2570,150.0,145.0,54.0,4.907543783225418,0.9965095986038395
43PGL,"[76.81871792009595, 8.947564560933348, 77.82478785228554, 9.946434548339019]",India,IN,83.781374,165803,100,85,54,4.020658247281626,0.9736136878994022,5710,63.0,58.0,35.0,3.560853132794767,0.9598994974874372,160073,102.0,88.0,52.0,4.110321506483124,0.9774291417165669,157903,95.0,72.0,40.0,4.127502311830624,0.9788898859681762,1673,157.0,144.0,42.0,4.949846550998174,0.9966159052453468
43PGM,"[76.82344645079499, 9.850589559763906, 77.83291684126007, 10.850045783903973]",India,IN,74.570036,154705,106,85,55,3.863825587745027,0.9585940085412169,1324,119.0,101.0,59.0,4.4446273112121295,0.9842713567839196,153354,107.0,84.0,51.0,4.010463008868862,0.9675435670807971,148598,105.0,77.0,47.0,3.498043942122018,0.9224177071509648,2894,111.0,93.0,33.0,4.431614644712049,0.988791964049696
43PGN,"[76.82865612350743, 10.754102422683872, 77.84180206914442, 11.75414368539689]",India,IN,48.240319,298721,91,82,52,3.683383328138172,0.9590394983247519,602,106.0,94.0,52.0,4.273430411960452,0.9826130653266332,296511,92.0,82.0,49.0,3.6022275229728544,0.9533764226397486,295695,83.0,72.0,42.0,3.4500271910266536,0.9086159165367086,581,132.0,125.0,49.0,4.7438964145971925,0.9949341438703141
43PGP,"[76.83735850540285, 12.103472337651215, 76.96665397424238, 12.658181429305365]",India,IN,69.232786,93784,100,88,52,3.560146482103669,0.9288503922445016,141,,,,,,93065,99.0,86.0,50.0,3.6601783192049595,0.9485369097761028,92648,99.0,84.0,50.0,3.552554723990635,0.9343546295495807,255,97.0,81.0,36.0,4.233541832396985,0.9841395717684378
43PGQ,"[76.84053428354963, 12.568357323050893, 77.17330052950004, 13.56161238835793]",India,IN,23.500247,917087,92,77,52,3.7146264363463697,0.9577865350524799,2998,124.0,112.0,48.0,4.565649637601611,0.990203542967362,914027,93.0,83.0,51.0,3.8086187227148804,0.9613686961988795,905781,82.0,72.0,43.0,3.914789878807354,0.973675649976228,6097,125.0,110.0,36.0,4.653156081855699,0.9935500925191647
43PGR,"[76.8472217025901, 13.470362908412204, 77.38641773142902, 14.465516799195795]",India,IN,4.882212,29027,96,80,47,3.965830369860724,0.9722394096073927,76,,,,,,28940,106.0,86.0,51.0,4.095726829690728,0.9768573698847834,28743,94.0,80.0,43.0,3.8163710700262903,0.965158371040724,124,,,,,
43PGS,"[77.10341656624894, 14.366974557631803, 77.885096541415, 15.364422559762101]",India,IN,3.510594,519,74,68,44,3.78317488961656,0.9694291015716127,5,,,,,,512,72.0,63.0,39.0,3.6670884856363912,0.9604601528151279,500,71.0,63.0,38.0,3.8042333645752024,0.9703773783243982,12,,,,,
43PGT,"[77.29660129981552, 15.26960341123751, 77.89792501200955, 16.26525826554167]",India,IN,0.735185,6463,89,81,43,3.3112952917763483,0.9196862977003848,0,,,,,,6460,97.0,80.0,44.0,3.4608122298903585,0.9296908930510315,6446,84.0,78.0,41.0,3.163366571983849,0.907067737478629,12,,,,,
43PHK,"[78.21846996632001, 8.036744648213165, 78.72595704944676, 9.030363590514657]",India,IN,0.0,16312,85,77,44,3.5535285100307012,0.9527141228725285,61,,,,,,16250,79.0,71.0,42.0,3.4514736254363556,0.9471818504076569,16211,86.0,77.0,43.0,3.331292004980048,0.9084723782293475,7,,,,,
43PHL,"[78.408836512769, 8.939539665988862, 78.73572218113681, 9.93159903281136]",India,IN,47.34855,18462,86,77,43,3.7537116132549118,0.96108861489391,55,,,,,,18407,84.0,75.0,43.0,3.5824977392570485,0.9411264751070576,18306,83.0,75.0,44.0,3.60154887881638,0.9517645995932599,80,,,,,
43PHM,"[78.61205000735653, 9.84173994614037, 78.74169716945762, 10.430750277056259]",India,IN,53.723937,64502,70,67,41,3.395053616024307,0.9515852987728548,886,67.0,64.0,32.0,3.5246164041521952,0.9422140183561504,63611,79.0,68.0,41.0,3.08689191185237,0.9074348610324806,63186,73.0,62.0,40.0,3.35095906008165,0.9425606906657162,325,140.0,134.0,52.0,4.794874399035273,0.9944838455476753
43PHN,"[77.74274376856633, 10.744423290630301, 78.758195561694, 11.746771696215207]",India,IN,24.858129,144282,63,62,42,2.997923842657101,0.8799361988683113,283,87.0,80.0,38.0,4.099515529561547,0.9787828029034059,143994,57.0,55.0,38.0,3.244192651314864,0.9398215605532678,143329,67.0,58.0,37.0,3.3547458123131,0.9480796682754401,618,119.0,104.0,33.0,4.494869266610464,0.9886567164179104
43PHP,"[77.75127791535743, 11.647042899804385, 78.77093931729824, 12.650224959338518]",India,IN,17.818029,156690,72,65,43,3.3746746916695303,0.9386106558854995,252,128.0,110.0,47.0,4.6685702898867385,0.9931155778894473,156431,72.0,67.0,43.0,2.850199971048026,0.8587891738784411,155440,76.0,64.0,39.0,3.5665652307357063,0.9506323538664821,879,90.0,71.0,21.0,4.237849855470235,0.9864425461559658
43PHQ,"[77.76054418161176, 12.549052156698295, 78.78469868127031, 13.553067829846247]",India,IN,11.370742,77285,93,80,48,3.9259086258737295,0.9729364398773274,227,132.0,114.0,46.0,4.671566096299596,0.9923115577889448,77046,91.0,80.0,46.0,3.9356907238214904,0.9733695652173913,75783,90.0,73.0,43.0,3.7166163390930076,0.9482951665939868,1070,86.0,73.0,23.0,4.061261830290248,0.9791732077446363
43PHR,"[77.77056570636385, 13.451528723188684, 78.79950812950656, 14.456379512513248]",India,IN,6.08986,19730,100,84,49,3.983520524922933,0.9683119425228551,321,67.0,59.0,34.0,3.554718795289576,0.9565829145728644,19409,92.0,79.0,48.0,3.813496941817022,0.9617249797662168,19322,92.0,75.0,48.0,3.8348112505999796,0.9668377647743216,61,,,,,
43PHS,"[77.78135025107566, 14.353926004197465, 78.81537921130845, 15.359613470762284]",India,IN,8.17361,864,82,73,45,3.777587635574573,0.9677628138413823,11,,,,,,853,86.0,75.0,48.0,3.7703432550027696,0.9672070945813962,845,80.0,69.0,43.0,3.31093229524153,0.9193782657084112,6,,,,,
43PHT,"[77.80626749778851, 16.24455520625457, 77.81050644393589, 16.262223406368573]",India,IN,43.91892,2241,97,77,49,3.9839937162007395,0.9736307082161086,55,,,,,,2186,94.0,78.0,46.0,3.7050595695926978,0.9571094466040896,2149,95.0,80.0,46.0,3.9978650248261025,0.9746917860995531,21,,,,,
43QBA,"[72.87966671717408, 17.987935384357602, 73.20346578581841, 18.983701492247725]",India,IN,54.512006,75867,109,92,52,3.808209717388039,0.956962420084204,528,105.0,91.0,46.0,4.271522809261083,0.9836556519973605,75329,106.0,88.0,49.0,3.218234752114937,0.8768315403829423,73922,103.0,84.0,39.0,3.2831130742150205,0.8888294803787762,664,117.0,108.0,37.0,4.56631910234419,0.9922283901665345
43QBB,"[72.13509248321124, 18.894956953850272, 73.19404625471192, 19.88715344017483]",India,IN,16.519387,275516,94,82,49,3.6043972561987414,0.9519650655021834,1644,127.0,116.0,53.0,4.635958028571905,0.992462311557789,273855,87.0,73.0,44.0,2.976095465778564,0.8920898412288628,268413,84.0,70.0,43.0,3.628552044556124,0.9594962276480723,4029,115.0,109.0,35.0,4.512524502544734,0.9904761904761905
43QBC,"[72.11840974586069, 19.785101677667722, 73.18407610049059, 20.790508687931236]",India,IN,18.529153,11893,99,87,56,3.782298366338491,0.9606899191047416,161,,,,,,11728,93.0,80.0,52.0,3.8628492950721633,0.9692270976979985,11463,85.0,72.0,42.0,3.5219864311540183,0.942210192954658,194,,,,,
43QBD,"[72.10082249676437, 20.68724461578897, 73.17354773867193, 21.69322169612896]",India,IN,15.296395,26260,102,91,54,2.4808010417478643,0.7759352928919896,2110,44.0,39.0,19.0,3.1574177993111356,0.9407035175879397,24140,108.0,91.0,52.0,4.032240741563947,0.9749437601271099,22972,88.0,76.0,38.0,3.659088660994449,0.9549090674865168,928,95.0,88.0,35.0,4.283851780441685,0.9872318158032444
43QBE,"[72.08228412671352, 21.58982119373105, 73.16243346646976, 22.596372513251808]",India,IN,22.061573,51207,102,88,43,3.370937907350959,0.9242319830036017,214,103.0,94.0,45.0,4.273831733405687,0.9800502512562814,50993,106.0,89.0,48.0,3.249223455726117,0.9224768642128933,50657,90.0,78.0,45.0,3.3796600112329296,0.9361661781422213,285,122.0,112.0,34.0,4.610444201826805,0.9920134510298445
43QBF,"[72.06277765081033, 23.460320602582897, 72.06912986521696, 23.482957748527966]",India,IN,62.114012,198521,78,67,41,3.0573517791298435,0.9068608176543839,484,122.0,103.0,44.0,4.563543817545246,0.9904065783462769,198026,97.0,84.0,51.0,3.6368294710969025,0.9558161405269897,196933,86.0,74.0,44.0,3.541293992256842,0.9517373413637693,869,119.0,109.0,41.0,4.599824471650305,0.9927137305699482
43QBG,"[72.0422865482062, 23.394092946074444, 73.13840761659193, 24.40180619231123]",India,IN,41.706643,15651,106,89,51,1.9074763823362395,0.5613400600185302,165,,,,,,15482,101.0,85.0,49.0,3.6528935876958446,0.9525426018814072,15360,98.0,84.0,45.0,3.2324026981700604,0.9069482967712499,91,,,,,
43QBV,"[72.16579704596045, 17.07698503359998, 73.20325943015656, 18.080698696292075]",India,IN,2.206173,45944,74,63,38,3.659312527311929,0.9598443030768088,35,,,,,,45909,68.0,61.0,37.0,3.6870276051702984,0.9667435093155965,45791,78.0,66.0,38.0,3.838122907707613,0.9717045908183632,72,,,,,
43QCA,"[73.10023233969481, 18.831435243220668, 73.44291947137602, 18.98532369388677]",India,IN,24.597883,361783,88,77,49,3.597570881196364,0.9497744095487088,2200,114.0,103.0,54.0,4.458099420326598,0.988894472361809,359545,83.0,72.0,48.0,3.4875036889658406,0.9423791894380129,353754,81.0,72.0,45.0,3.6011332546860966,0.9498875508727725,5154,111.0,98.0,24.0,4.458261146995645,0.9897435897435898
43QCB,"[73.08969314008323, 18.894884926984332, 73.66625152594172, 19.890665379173996]",India,IN,36.46355,50155,96,85,49,4.006063145322519,0.9717505383796629,346,143.0,126.0,56.0,4.822543672011435,0.995231502845716,49804,97.0,87.0,52.0,3.9674779487123724,0.973349890870776,48999,101.0,87.0,49.0,3.9820435841234723,0.9698769230769231,563,100.0,85.0,31.0,4.2822335561627165,0.9847715736040609
43QCC,"[73.07855877196359, 19.797844728852716, 73.89385325101739, 20.796106563063127]",India,IN,48.953447,36394,104,95,52,4.1734427151014275,0.9788554142486727,112,,,,,,36281,105.0,89.0,55.0,4.105066840656003,0.975717963953258,36003,100.0,88.0,51.0,4.014273738623315,0.972267683588888,201,84.0,85.0,30.0,4.13276562484477,0.983448275862069
43QCD,"[73.06682051971562, 20.7006194715763, 74.12323487317205, 21.701083855690456]",India,IN,52.176601,26862,96,81,50,3.916032421996346,0.9630775649271633,112,,,,,,26746,94.0,80.0,53.0,3.9470366127803467,0.9679039029053577,26110,91.0,75.0,47.0,4.10450506467763,0.9792786368812593,535,96.0,88.0,35.0,4.272785861915795,0.9865608808290155
43QCE,"[73.71530002277223, 21.609290378488918, 74.12851629352538, 22.60463866037775]",India,IN,46.986663,89295,108,103,59,3.592558472674715,0.931363223515812,2599,38.0,36.0,23.0,3.12164336941158,0.9438099588853358,86690,101.0,85.0,46.0,3.5894788543938123,0.9447896377093884,85818,99.0,87.0,48.0,3.847741000897361,0.9676841271058619,716,87.0,86.0,33.0,4.186929649578564,0.9849243372397315
43QCF,"[73.92741667358942, 22.514584037030506, 74.12295965758204, 23.320690920342454]",India,IN,51.884419,13411,93,79,45,3.732765460569297,0.9597877804703288,6,,,,,,13405,96.0,86.0,49.0,3.3725385471963594,0.9041304241594996,13362,97.0,86.0,46.0,3.8438263236985404,0.9630503306266489,34,,,,,
43QCG,"[73.02775042328189, 23.409409401810137, 74.1171156238819, 24.41081387538371]",India,IN,35.032931,12434,89,80,50,3.871441405185341,0.9679283382024403,70,,,,,,12364,90.0,79.0,47.0,3.581618784973808,0.9411411113043047,12281,91.0,77.0,45.0,3.6321969949418076,0.9421638454660377,60,,,,,
43QCU,"[73.11957835491309, 16.18419076482267, 74.15616364528806, 17.183209298699158]",India,IN,32.900256,10957,105,96,59,4.187285829557134,0.9806568928287306,313,147.0,127.0,57.0,4.885345421268976,0.9963819095477386,10641,104.0,90.0,52.0,4.066069722977355,0.9759657576209163,10250,94.0,80.0,45.0,4.028437868672795,0.9761301854472332,241,128.0,122.0,49.0,4.707567556711434,0.9943868739205527
43QCV,"[73.11018546423091, 17.627940790418034, 73.22535310918768, 18.080634454983816]",India,IN,73.832202,69928,92,78,51,3.9366832814970483,0.9703873403758856,406,131.0,107.0,54.0,4.736326918253045,0.9946624803767661,69519,81.0,68.0,42.0,3.7753033736688533,0.9688502673796792,68846,85.0,76.0,40.0,3.576047297201622,0.9525013501752648,507,146.0,141.0,59.0,4.885423464353332,0.9966790498705392
43QDA,"[74.04959110386052, 17.997826621161874, 75.0927274999163, 18.99249851825736]",India,IN,31.157306,106850,101,88,49,3.1564433729485923,0.9010654672663668,83,,,,,,106767,106.0,86.0,48.0,1.3476861908576923,0.39412433193265894,106535,105.0,89.0,49.0,3.8009651553673547,0.9590645238129495,171,,,,,
43QDB,"[74.04431566854565, 18.901704596762215, 75.09324229681943, 19.896402706170434]",India,IN,33.416033,9553,87,78,51,3.736723484791832,0.9588716546819596,100,,,,,,9451,91.0,80.0,44.0,3.871666643928626,0.9714225500526871,9287,89.0,84.0,46.0,3.913100534161631,0.9725227989706816,142,,,,,
43QDC,"[74.0387422667132, 19.80549343352799, 75.09378617212252, 20.800215180564088]",India,IN,28.139514,8313,99,78,44,3.498448523837809,0.9144309773480412,11,,,,,,8302,106.0,88.0,44.0,3.551205238792681,0.9283423671506004,8287,104.0,84.0,39.0,3.6403093972888882,0.9309119529613297,8,,,,,
43QDD,"[74.03286652659101, 20.708647452215143, 75.09435955273453, 21.7033904338919]",India,IN,22.76089,11999,90,79,47,3.395694313700678,0.9136628030156405,0,,,,,,11999,90.0,79.0,47.0,3.395694313700678,0.9136628030156405,11996,90.0,79.0,47.0,3.7080346225485425,0.9588754153491228,0,,,,,
43QDE,"[74.02667284983127, 21.612247363899485, 75.09496396113373, 22.60700939343149]",India,IN,29.207027,2539,95,86,54,4.074097838597543,0.9780419221377783,0,,,,,,2539,95.0,86.0,54.0,4.074097838597543,0.9780419221377783,2534,99.0,83.0,47.0,4.01057585689077,0.9749054732873503,4,,,,,
43QDF,"[74.02433919850218, 22.515747614429067, 75.09559995429208, 23.510526689579592]",India,IN,36.018878,8263,108,94,49,3.1946276692301656,0.9139934799605653,15,,,,,,8248,97.0,84.0,47.0,3.2305875340486563,0.9201619409491341,8239,102.0,90.0,51.0,3.1871693931438068,0.9177498681512443,6,,,,,
43QDG,"[74.14089355781705, 23.41894265009257, 75.09626807433072, 24.413397299352482]",India,IN,44.388592,1921,97,86,47,4.004898385163458,0.9752011045869183,0,,,,,,1921,97.0,86.0,47.0,4.004898385163458,0.9752011045869183,1920,93.0,78.0,43.0,3.935746901520986,0.9725687507707486,0,,,,,
43QDU,"[74.05927469786958, 16.190360416911233, 75.09178254228604, 17.184971484736877]",India,IN,14.956646,41822,92,80,51,4.082731473937229,0.9790729879439557,941,106.0,96.0,48.0,3.9171910815213073,0.9471859296482412,40879,83.0,80.0,47.0,3.892059562235115,0.9707371234923909,40560,90.0,77.0,43.0,3.8375951160309953,0.9561937358865047,251,113.0,96.0,30.0,4.517357092126376,0.9914534479995727
